IncidntNum,X_pr,Y_pr,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Location,X,Y,geometry,DateTime,Hour
121024957,6010316.80592861,2108686.042762341,ROBBERY,ATTEMPTED ROBBERY CHAIN STORE WITH BODILY FORCE,Thursday,2012-12-20,00:00:00,SOUTHERN,UNFOUNDED,500 Block of 9TH ST,-122.407663536,37.7706318923,POINT (6010316.80592861 2108686.042762341),2012-12-20,0
121028476,6011483.8360145865,2110337.5083967214,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Friday,2012-12-21,00:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742963,37.7752316978,POINT (6011483.8360145865 2110337.5083967214),2012-12-21,0
121028971,6001924.839766799,2100514.374349217,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,2012-12-21,00:00:00,MISSION,NONE,1200 Block of DIAMOND ST,-122.436106556,37.7477211277,POINT (6001924.839766799 2100514.374349217),2012-12-21,0
121026395,5997065.371622878,2092082.3980519837,ROBBERY,"ROBBERY, BODILY FORCE",Friday,2012-12-21,00:00:00,INGLESIDE,NONE,0 Block of PHELAN AV,-122.452301906,37.7242916762,POINT (5997065.371622878 2092082.3980519837),2012-12-21,0
121028062,6002683.000089692,2090992.0000077249,ROBBERY,"ROBBERY, BODILY FORCE",Friday,2012-12-21,00:00:00,INGLESIDE,NONE,PERSIA AV / MADRID ST,-122.432804728,37.7216179114,POINT (6002683.000089692 2090992.0000077249),2012-12-21,0
121028909,6009433.999872869,2111829.00001863,ROBBERY,"ROBBERY, BODILY FORCE",Friday,2012-12-21,00:00:00,SOUTHERN,NONE,MISSION ST / 7TH ST,-122.410939206,37.779212259,POINT (6009433.999872869 2111829.00001863),2012-12-21,0
120947283,6010471.999925921,2111067.0000124252,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,2012-11-23,00:00:00,SOUTHERN,UNFOUNDED,MOSS ST / FOLSOM ST,-122.407294587,37.7771781356,POINT (6010471.999925921 2111067.0000124252),2012-11-23,0
121030352,5997145.069028394,2108424.9210676197,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Saturday,2012-12-22,00:00:00,PARK,NONE,1800 Block of HAIGHT ST,-122.453205646,37.7691687846,POINT (5997145.069028394 2108424.9210676197),2012-12-22,0
121031350,6013819.000043187,2096040.9999901843,ROBBERY,"ROBBERY, ARMED WITH A GUN",Saturday,2012-12-22,00:00:00,BAYVIEW,NONE,PALOU AV / PHELPS ST,-122.394663664,37.7361067444,POINT (6013819.000043187 2096040.9999901843),2012-12-22,0
120627601,6011193.282766602,2113492.3124840977,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Wednesday,2012-08-08,00:00:00,SOUTHERN,NONE,800 Block of MISSION ST,-122.404970233,37.7838778192,POINT (6011193.282766602 2113492.3124840977),2012-08-08,0
120628659,6012634.447413285,2111125.865150262,ROBBERY,"ROBBERY, BODILY FORCE",Wednesday,2012-08-08,00:00:00,SOUTHERN,NONE,500 Block of 5TH ST,-122.399818081,37.777460555,POINT (6012634.447413285 2111125.865150262),2012-08-08,0
120972569,6010090.999905181,2112456.0000191326,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,2012-12-02,00:00:00,SOUTHERN,NONE,6TH ST / MISSION ST,-122.408710607,37.7809706722,POINT (6010090.999905181 2112456.0000191326),2012-12-02,0
121022939,6008370.0001058215,2114512.000031026,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Thursday,2012-12-20,00:00:00,CENTRAL,"ARREST, CITED",GEARY ST / LEAVENWORTH ST,-122.414809966,37.7865194112,POINT (6008370.0001058215 2114512.000031026),2012-12-20,0
121026129,6008417.897921292,2114157.6809400856,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,2012-12-21,00:00:00,TENDERLOIN,"ARREST, BOOKED",600 Block of OFARRELL ST,-122.414619168,37.7855492279,POINT (6008417.897921292 2114157.6809400856),2012-12-21,0
121026721,6007142.384749202,2100853.269715687,ROBBERY,ROBBERY OF A COMMERCIAL ESTABLISHMENT WITH A GUN,Friday,2012-12-21,00:00:00,MISSION,NONE,3000 Block of MISSION ST,-122.418088544,37.7489467012,POINT (6007142.384749202 2100853.269715687),2012-12-21,0
121026806,6014585.924407447,2110970.8684397154,ROBBERY,ATTEMPTED ROBBERY OF A BANK WITH A GUN,Friday,2012-12-21,00:00:00,SOUTHERN,NONE,200 Block of KING ST,-122.393056376,37.7771435666,POINT (6014585.924407447 2110970.8684397154),2012-12-21,0
120536977,6003959.999858964,2111470.0000222167,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Saturday,2012-07-07,00:00:00,NORTHERN,NONE,WEBSTER ST / FULTON ST,-122.429850412,37.7779180625,POINT (6003959.999858964 2111470.0000222167),2012-07-07,0
120951905,6010713.891588202,2113928.654617591,ROBBERY,"ROBBERY, BODILY FORCE",Saturday,2012-11-24,00:00:00,SOUTHERN,NONE,800 Block of MARKET ST,-122.406659517,37.7850491023,POINT (6010713.891588202 2113928.654617591),2012-11-24,0
120963314,6010299.000045183,2113552.0000123666,ROBBERY,"ROBBERY, BODILY FORCE",Thursday,2012-11-29,00:00:00,SOUTHERN,NONE,5TH ST / MARKET ST,-122.408068345,37.7839916768,POINT (6010299.000045183 2113552.0000123666),2012-11-29,0
120966841,6006962.81265335,2110570.223699986,ROBBERY,"ROBBERY, BODILY FORCE",Friday,2012-11-30,00:00:00,NORTHERN,NONE,0 Block of VANNESS AV,-122.419398755,37.7756170822,POINT (6006962.81265335 2110570.223699986),2012-11-30,0
121026583,6010958.000142118,2114177.0000304934,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,2012-12-21,00:00:00,SOUTHERN,JUVENILE BOOKED,MARKET ST / 4TH ST,-122.405832474,37.7857446546,POINT (6010958.000142118 2114177.0000304934),2012-12-21,0
121028288,6013700.434111446,2089902.9561887458,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,2012-12-21,00:00:00,BAYVIEW,NONE,1000 Block of JAMESTOWN AV,-122.394643899,37.7192463278,POINT (6013700.434111446 2089902.9561887458),2012-12-21,0
121028642,5992495.424241052,2103852.14145385,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,2012-12-21,00:00:00,TARAVAL,NONE,1700 Block of 12TH AV,-122.468955544,37.7563455494,POINT (5992495.424241052 2103852.14145385),2012-12-21,0
121028670,6006620.000141068,2120098.000015968,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Friday,2012-12-21,00:00:00,NORTHERN,NONE,LOMBARD ST / LARKIN ST,-122.421261358,37.8017586868,POINT (6006620.000141068 2120098.000015968),2012-12-21,0
121028846,6010398.375474821,2093609.9585686068,ROBBERY,"ROBBERY, ARMED WITH A GUN",Friday,2012-12-21,00:00:00,BAYVIEW,NONE,200 Block of BRUSSELS ST,-122.406318975,37.729240849,POINT (6010398.375474821 2093609.9585686068),2012-12-21,0
121028993,6001317.81365767,2094691.734650061,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,Friday,2012-12-21,00:00:00,INGLESIDE,"ARREST, BOOKED",100 Block of MONTEREY BL,-122.437788651,37.7316990164,POINT (6001317.81365767 2094691.734650061),2012-12-21,0
121029543,6007804.467172276,2115141.0657905685,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,Saturday,2012-12-22,00:00:00,CENTRAL,NONE,900 Block of SUTTER ST,-122.416811159,37.78821488,POINT (6007804.467172276 2115141.0657905685),2012-12-22,0
121030926,6007751.999917076,2111999.000032711,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Monday,2012-12-17,00:00:00,TENDERLOIN,NONE,LARKIN ST / FULTON ST,-122.41677,37.7795845777,POINT (6007751.999917076 2111999.000032711),2012-12-17,0
121031015,6009642.999912816,2112924.00001962,ROBBERY,ATTEMPTED ROBBERY WITH A GUN,Saturday,2012-12-22,00:00:00,SOUTHERN,NONE,6TH ST / MARKET ST,-122.41029352,37.782230587,POINT (6009642.999912816 2112924.00001962),2012-12-22,0
121031134,6005196.122303801,2096321.866105715,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Saturday,2012-12-22,00:00:00,INGLESIDE,JUVENILE BOOKED,3700 Block of MISSION ST,-122.424496455,37.7363947608,POINT (6005196.122303801 2096321.866105715),2012-12-22,0
121031203,6013130.473784708,2116234.269733287,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Saturday,2012-12-22,00:00:00,SOUTHERN,NONE,400 Block of MARKET ST,-122.398460688,37.7915146912,POINT (6013130.473784708 2116234.269733287),2012-12-22,0
121031297,6003172.999981651,2093571.9999882686,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,2012-12-21,00:00:00,INGLESIDE,NONE,MISSION ST / SILVER AV,-122.431295003,37.7287297938,POINT (6003172.999981651 2093571.9999882686),2012-12-21,0
121031764,6009785.8223450305,2113305.5131693208,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,2012-12-23,00:00:00,TENDERLOIN,NONE,0 Block of TURK ST,-122.409826355,37.7832861364,POINT (6009785.8223450305 2113305.5131693208),2012-12-23,0
121033055,6009513.000101616,2113285.000016608,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,2012-12-23,00:00:00,TENDERLOIN,NONE,TURK ST / TAYLOR ST,-122.410768766,37.783214519,POINT (6009513.000101616 2113285.000016608),2012-12-23,0
121033328,6010958.000142118,2114177.0000304934,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,2012-12-23,00:00:00,SOUTHERN,NONE,MARKET ST / 4TH ST,-122.405832474,37.7857446546,POINT (6010958.000142118 2114177.0000304934),2012-12-23,0
121033362,6011483.8360145865,2110337.5083967214,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,2012-12-23,00:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742963,37.7752316978,POINT (6011483.8360145865 2110337.5083967214),2012-12-23,0
121033500,6011483.8360145865,2110337.5083967214,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Sunday,2012-12-23,00:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742963,37.7752316978,POINT (6011483.8360145865 2110337.5083967214),2012-12-23,0
120529126,6009620.000013337,2119483.000029224,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Wednesday,2012-07-04,00:00:00,CENTRAL,NONE,UNION ST / POWELL ST,-122.410836469,37.8002387228,POINT (6009620.000013337 2119483.000029224),2012-07-04,0
120578377,6012366.009729519,2111986.1085540676,ROBBERY,ROBBERY OF A CHAIN STORE WITH BODILY FORCE,Sunday,2012-07-22,00:00:00,SOUTHERN,NONE,800 Block of HARRISON ST,-122.400807153,37.7798076169,POINT (6012366.009729519 2111986.1085540676),2012-07-22,0
121001319,6004356.272526019,2091702.016170827,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Wednesday,2012-12-12,00:00:00,INGLESIDE,NONE,200 Block of ATHENS ST,-122.427071217,37.7236622197,POINT (6004356.272526019 2091702.016170827),2012-12-12,0
120886998,6008760.000081896,2110306.00000345,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,2012-11-02,00:00:00,SOUTHERN,NONE,HOWARD ST / 9TH ST,-122.413163134,37.7749926445,POINT (6008760.000081896 2110306.00000345),2012-11-02,0
120887435,6006607.00013104,2113228.000019645,ROBBERY,"ROBBERY, BODILY FORCE",Friday,2012-11-02,00:00:00,NORTHERN,NONE,EDDY ST / VANNESS AV,-122.42081833,37.7828946451,POINT (6006607.00013104 2113228.000019645),2012-11-02,0
120952561,6009554.881497532,2109490.8519930015,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,2012-11-25,00:00:00,SOUTHERN,NONE,300 Block of 9TH ST,-122.410355888,37.7727990307,POINT (6009554.881497532 2109490.8519930015),2012-11-25,0
121027804,6008953.508045363,2113528.4450028543,ROBBERY,ATTEMPTED ROBBERY ON THE STREET W/DEADLY WEAPON,Friday,2012-12-21,00:00:00,TENDERLOIN,"ARREST, BOOKED",200 Block of JONES ST,-122.412721607,37.7838515744,POINT (6008953.508045363 2113528.4450028543),2012-12-21,0
121029333,6010331.328936351,2112187.894729802,ROBBERY,"ROBBERY, BODILY FORCE",Saturday,2012-12-22,00:00:00,SOUTHERN,NONE,100 Block of 6TH ST,-122.407860275,37.7802479758,POINT (6010331.328936351 2112187.894729802),2012-12-22,0
121029402,6011000.999904133,2090511.9999902246,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Saturday,2012-12-22,00:00:00,BAYVIEW,NONE,GOETTINGEN ST / MANSELL ST,-122.404017711,37.7207681881,POINT (6011000.999904133 2090511.9999902246),2012-12-22,0
121029559,6008320.999880975,2110766.0000303956,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Saturday,2012-12-22,00:00:00,SOUTHERN,NONE,MISSION ST / 9TH ST,-122.414714296,37.7762310405,POINT (6008320.999880975 2110766.0000303956),2012-12-22,0
121029565,6011483.8360145865,2110337.5083967214,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Saturday,2012-12-22,00:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742963,37.7752316978,POINT (6011483.8360145865 2110337.5083967214),2012-12-22,0
121029606,6006542.000034537,2106711.000010734,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Saturday,2012-12-22,00:00:00,MISSION,NONE,16TH ST / HOFF ST,-122.42058044,37.7649968623,POINT (6006542.000034537 2106711.000010734),2012-12-22,0
121029612,6009973.414411977,2113511.266450462,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Saturday,2012-12-22,00:00:00,TENDERLOIN,NONE,0 Block of MASON ST,-122.409191882,37.7838615972,POINT (6009973.414411977 2113511.266450462),2012-12-22,0
121030863,6003521.489595565,2095779.9396675732,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Saturday,2012-12-22,00:00:00,INGLESIDE,NONE,500 Block of ARLINGTON ST,-122.43024771,37.7348120412,POINT (6003521.489595565 2095779.9396675732),2012-12-22,0
121031225,6008130.088953425,2104964.153047621,ROBBERY,"ROBBERY, BODILY FORCE",Saturday,2012-12-22,00:00:00,MISSION,NONE,2300 Block of FOLSOM ST,-122.414963971,37.7602897964,POINT (6008130.088953425 2104964.153047621),2012-12-22,0
121031861,6006764.272989106,2114970.496722541,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH A GUN,Sunday,2012-12-23,00:00:00,NORTHERN,NONE,1200 Block of SUTTER ST,-122.420397951,37.7876879772,POINT (6006764.272989106 2114970.496722541),2012-12-23,0
121032659,6008027.322238277,2108402.815780051,ROBBERY,ROBBERY OF A CHAIN STORE WITH A DANGEROUS WEAPON,Sunday,2012-12-23,00:00:00,SOUTHERN,NONE,1600 Block of FOLSOM ST,-122.415562857,37.7697257902,POINT (6008027.322238277 2108402.815780051),2012-12-23,0
121032938,6009248.677675098,2088902.3322471578,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,2012-12-23,00:00:00,INGLESIDE,NONE,600 Block of CAMPBELL AV,-122.409961402,37.7162503137,POINT (6009248.677675098 2088902.3322471578),2012-12-23,0
121033453,6011483.8360145865,2110337.5083967214,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Sunday,2012-12-23,00:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742963,37.7752316978,POINT (6011483.8360145865 2110337.5083967214),2012-12-23,0
121033839,6006793.322381289,2106715.4539442095,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Monday,2012-12-24,00:00:00,MISSION,NONE,2000 Block of MISSION ST,-122.419711493,37.7650232524,POINT (6006793.322381289 2106715.4539442095),2012-12-24,0
121035001,6011710.999967625,2091250.000004784,ROBBERY,CARJACKING WITH BODILY FORCE,Monday,2012-12-24,00:00:00,BAYVIEW,"ARREST, BOOKED",SAN BRUNO AV / OLMSTEAD ST,-122.401615288,37.7228342289,POINT (6011710.999967625 2091250.000004784),2012-12-24,0
120531933,6011177.559292722,2114404.480293339,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Thursday,2012-07-05,00:00:00,SOUTHERN,UNFOUNDED,700 Block of MARKET ST,-122.405088881,37.7863815379,POINT (6011177.559292722 2114404.480293339),2012-07-05,0
120523576,6009433.999872869,2111829.00001863,ROBBERY,"ROBBERY, BODILY FORCE",Monday,2012-07-02,00:00:00,SOUTHERN,NONE,7TH ST / MISSION ST,-122.410939206,37.779212259,POINT (6009433.999872869 2111829.00001863),2012-07-02,0
120685693,6011518.049372291,2112050.963821625,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,2012-08-28,00:00:00,SOUTHERN,NONE,900 Block of FOLSOM ST,-122.403745202,37.7799383612,POINT (6011518.049372291 2112050.963821625),2012-08-28,0
120686550,6009736.296002905,2113029.8980337875,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,2012-08-28,00:00:00,SOUTHERN,NONE,900 Block of MARKET ST,-122.409978234,37.7825265871,POINT (6009736.296002905 2113029.8980337875),2012-08-28,0
120687019,6010820.881515626,2112949.9670972857,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Saturday,2012-08-25,00:00:00,SOUTHERN,NONE,100 Block of 5TH ST,-122.406220386,37.7823678426,POINT (6010820.881515626 2112949.9670972857),2012-08-25,0
121029480,6011601.1117307935,2116338.131623097,ROBBERY,ROBBERY OF A COMMERCIAL ESTABLISHMENT WITH A GUN,Saturday,2012-12-22,00:00:00,CENTRAL,NONE,400 Block of PINE ST,-122.403759599,37.7917145547,POINT (6011601.1117307935 2116338.131623097),2012-12-22,0
121035023,5999938.999985239,2112808.9999823878,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Monday,2012-12-24,00:00:00,PARK,NONE,SONORA LN / TERRAVISTA AV,-122.443856647,37.7813660866,POINT (5999938.999985239 2112808.9999823878),2012-12-24,0
121035409,6003172.999981651,2093571.9999882686,ROBBERY,"ROBBERY, BODILY FORCE",Monday,2012-12-24,00:00:00,INGLESIDE,NONE,SILVER AV / MISSION ST,-122.431295003,37.7287297938,POINT (6003172.999981651 2093571.9999882686),2012-12-24,0
121035700,6006280.598713822,2099083.838808463,ROBBERY,"ROBBERY, BODILY FORCE",Monday,2012-12-24,00:00:00,INGLESIDE,"ARREST, BOOKED",3300 Block of MISSION ST,-122.420942997,37.7440397027,POINT (6006280.598713822 2099083.838808463),2012-12-24,0
121036275,6008841.000009449,2109510.000018042,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Tuesday,2012-12-25,00:00:00,SOUTHERN,NONE,10TH ST / FOLSOM ST,-122.412826648,37.7728115626,POINT (6008841.000009449 2109510.000018042),2012-12-25,0
121037223,6014870.999882706,2095258.000011805,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH A KNIFE,Tuesday,2012-12-25,00:00:00,BAYVIEW,NONE,3RD ST / PALOU AV,-122.390971735,37.7340152181,POINT (6014870.999882706 2095258.000011805),2012-12-25,0
121038657,6009465.999975508,2113623.0000344208,ROBBERY,"ROBBERY, BODILY FORCE",Wednesday,2012-12-26,00:00:00,TENDERLOIN,NONE,EDDY ST / TAYLOR ST,-122.410955249,37.784139951,POINT (6009465.999975508 2113623.0000344208),2012-12-26,0
121039990,6009791.184272813,2114723.0855046697,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,2012-12-27,00:00:00,CENTRAL,"ARREST, BOOKED",400 Block of GEARY ST,-122.409907906,37.787178752,POINT (6009791.184272813 2114723.0855046697),2012-12-27,0
120569887,6006328.779634392,2087018.9506728628,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,2012-07-19,00:00:00,INGLESIDE,NONE,100 Block of BLYTHDALE AV,-122.419920428,37.7109148647,POINT (6006328.779634392 2087018.9506728628),2012-07-19,0
120629566,6007699.776259734,2109981.256585061,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Thursday,2012-08-09,00:00:00,SOUTHERN,NONE,100 Block of 11TH ST,-122.416807675,37.7740413987,POINT (6007699.776259734 2109981.256585061),2012-08-09,0
120634076,6010747.999928325,2113084.000024697,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Thursday,2012-08-09,00:00:00,SOUTHERN,NONE,MISSION ST / 5TH ST,-122.406481973,37.7827317885,POINT (6010747.999928325 2113084.000024697),2012-08-09,0
120635983,6006832.24010454,2109968.6677545807,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,2012-08-10,00:00:00,SOUTHERN,NONE,0 Block of 12TH ST,-122.419807744,37.7739579987,POINT (6006832.24010454 2109968.6677545807),2012-08-10,0
120729978,6008331.0001130495,2111672.0000208393,ROBBERY,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,Tuesday,2012-09-11,00:00:00,TENDERLOIN,"ARREST, BOOKED",MARKET ST / 8TH ST,-122.414743835,37.7787192628,POINT (6008331.0001130495 2111672.0000208393),2012-09-11,0
120771430,6006182.746599241,2109605.1907965923,ROBBERY,"ROBBERY, BODILY FORCE",Wednesday,2012-09-26,00:00:00,SOUTHERN,NONE,1700 Block of MARKET ST,-122.422028628,37.772923368,POINT (6006182.746599241 2109605.1907965923),2012-09-26,0
120948463,6009642.999912816,2112924.00001962,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,2012-11-23,00:00:00,SOUTHERN,NONE,MARKET ST / GOLDEN GATE AV,-122.41029352,37.782230587,POINT (6009642.999912816 2112924.00001962),2012-11-23,0
120962015,6010245.999961018,2112294.000009815,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,2012-11-28,00:00:00,SOUTHERN,"ARREST, BOOKED",6TH ST / MINNA ST,-122.408162954,37.7805345385,POINT (6010245.999961018 2112294.000009815),2012-11-28,0
121033566,6012716.999939514,2112337.0000179308,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,2012-12-23,00:00:00,SOUTHERN,NONE,4TH ST / HARRISON ST,-122.399617559,37.780790655,POINT (6012716.999939514 2112337.0000179308),2012-12-23,0
121034912,5998737.000123707,2113200.0000205045,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Monday,2012-12-24,00:00:00,RICHMOND,NONE,GEARY BL / MASONIC AV,-122.448043124,37.7823710355,POINT (5998737.000123707 2113200.0000205045),2012-12-24,0
121035647,6011424.681015906,2115645.865119966,ROBBERY,ROBBERY OF A COMMERCIAL ESTABLISHMENT W/ WEAPON,Monday,2012-12-24,00:00:00,CENTRAL,"ARREST, BOOKED",200 Block of SUTTER ST,-122.404321305,37.7898038982,POINT (6011424.681015906 2115645.865119966),2012-12-24,0
121037499,6003399.0000803135,2094480.0000067493,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Tuesday,2012-12-25,00:00:00,INGLESIDE,NONE,CAYUGA AV / ROTTECK ST,-122.430578471,37.7312357627,POINT (6003399.0000803135 2094480.0000067493),2012-12-25,0
121037574,6010375.654938363,2120583.733380108,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,2012-12-25,00:00:00,CENTRAL,NONE,400 Block of LOMBARD ST,-122.408299275,37.803303407,POINT (6010375.654938363 2120583.733380108),2012-12-25,0
121038174,6012803.490163401,2102844.855281313,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,2012-12-26,00:00:00,BAYVIEW,NONE,1000 Block of WISCONSIN ST,-122.398652034,37.7547321707,POINT (6012803.490163401 2102844.855281313),2012-12-26,0
121038403,6009642.999912816,2112924.00001962,ROBBERY,"ROBBERY, BODILY FORCE",Monday,2012-12-24,00:00:00,SOUTHERN,NONE,MARKET ST / 6TH ST,-122.41029352,37.782230587,POINT (6009642.999912816 2112924.00001962),2012-12-24,0
121038425,5996654.1283985665,2108063.039485297,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Wednesday,2012-12-26,00:00:00,PARK,NONE,1800 Block of WALLER ST,-122.454877622,37.7681470009,POINT (5996654.1283985665 2108063.039485297),2012-12-26,0
